 No. , date , time , model , code , Barcode ,Total Rank  ,Upper amount (g), angle (deg), rank ,Lower amount (g), angle (deg), rank ,UP+LO amount (g), rank ,Static amount (g), angle (deg), rank ,Couple amount (g), angle (deg), rank ,LRO-T OA amount (mm), angle (deg), rank ,LRO-B OA amount (mm), angle (deg), rank ,RRO1 OA amount (mm), angle (deg), rank ,RRO2 OA amount (mm), angle (deg), rank ,RRO3 OA amount (mm), angle (deg), rank ,LRO-T 1st amount (mm), angle (deg), rank ,LRO-B 1st amount (mm), angle (deg), rank ,RRO1 1st amount (mm), angle (deg), rank ,RRO2 1st amount (mm), angle (deg), rank ,RRO3 1st amount (mm), angle (deg), rank ,LRO-T 2nd amount (mm), angle (deg), rank ,LRO-B 2nd amount (mm), angle (deg), rank ,RRO1 2nd amount (mm), angle (deg), rank ,RRO2 2nd amount (mm), angle (deg), rank ,RRO3 2nd amount (mm), angle (deg), rank ,LRO-T Nth amount (mm), angle (deg), rank ,LRO-B Nth amount (mm), angle (deg), rank ,RRO1 Nth amount (mm), angle (deg), rank ,RRO2 Nth amount (mm), angle (deg), rank ,RRO3 Nth amount (mm), angle (deg), rank ,LRO-T Bulge amount (mm), angle (deg), rank ,LRO-B Bulge amount (mm), angle (deg), rank ,LRO-T Dent amount (mm), angle (deg), rank ,LRO-B Dent amount (mm), angle (deg), rank ,Circuly value (mm), rank ,OuterDiameter1 value (mm), rank ,OuterDiameter2 value (mm), rank ,OuterDiameter3 value (mm), rank ,RO TOTAL  ,Meas.Pressure value (Kg/f),Weight value (Kg), rank ,Width value (mm), rank 
394336,2023/11/23,00:18:14,15,175/70R13           ,175215,A,26.454,71.1,A,17.155,49.5,A,43.61,A,42.869,62.6,A,12.269,102.2,A,0.633,284.9,A,0.795,42.5,A,0,0,A,0.629,342.5,A,0,0,A,0.224,249.4,A,0.06,158.4,A,0,0,A,0.197,33.6,A,0,0,A,0.214,312.3,A,0.16,142.9,A,0,0,A,0.172,26.2,A,0,0,A,0.072,312.3,A,0.084,142.9,A,0,0,A,0.052,24.7,A,0,0,A,0.366,15.1,A,0.544,0,A,0.545,158.9,A,0.622,11.4,A,0.337,A,0,A,597.517,A,0,A,A,0,0,OK,0,A
394337,2023/11/23,00:18:41,15,175/70R13           ,174919,A,22.801,337,A,24.116,319.1,A,46.917,A,46.348,327.8,A,7.398,68.2,A,1.022,352.3,A,1.104,212.2,A,0,0,A,0.617,240.4,A,0,0,A,0.197,33.1,A,0.163,240,A,0,0,A,0.22,353.1,A,0,0,A,0.199,337.1,A,0.41,28.9,A,0,0,A,0.137,210,A,0,0,A,0.13,337.1,A,0.021,28.9,A,0,0,A,0.071,210,A,0,0,A,0.287,359.3,A,0.77,356.7,A,0.489,175.3,A,0.528,2.5,A,0.334,A,0,A,597.243,A,0,A,A,0,0,OK,0,A
394338,2023/11/23,00:19:09,15,175/70R13           ,175362,A,13.339,60.8,A,20.881,320.2,A,34.22,A,22.618,355.6,A,26.764,110.9,A,0.579,86.8,A,0.774,236.8,A,0,0,A,0.402,93.4,A,0,0,A,0.309,158,A,0.472,217.2,A,0,0,A,0.267,100.5,A,0,0,A,0.119,236,A,0.085,336.7,A,0,0,A,0.097,328.8,A,0,0,A,0.081,236,A,0.058,336.7,A,0,0,A,0.055,328.8,A,0,0,A,0.278,81.8,A,0.267,238.9,A,0.427,76.1,A,0.536,75.8,A,0.169,A,0,A,597.021,A,0,A,A,0,0,OK,0,A
394339,2023/11/23,00:19:39,15,175/70R13           ,170845,A,14.933,320.5,A,3.485,20.4,A,18.418,A,16.95,330.7,A,13.526,307.6,A,0.841,298.9,A,0.672,105.6,A,0,0,A,0.648,242.2,A,0,0,A,0.32,263.8,A,0.106,99.1,A,0,0,A,0.2,78,A,0,0,A,0.364,214.7,A,0.12,266.5,A,0,0,A,0.114,287.7,A,0,0,A,0.055,214.7,A,0.078,266.5,A,0,0,A,0.097,286.6,A,0,0,A,0.451,74.6,A,0.274,95.9,A,0.495,93.3,A,0.517,93.4,A,0.387,A,0,A,597.807,A,0,A,A,0,0,OK,0,A
394340,2023/11/23,00:20:09,15,175/70R13           ,175142,A,29.234,238.6,A,17.981,268.9,A,47.215,A,45.665,250,A,16.449,205.1,A,0.732,53.3,A,1.111,223,A,0,0,A,0.394,241.8,A,0,0,A,0.037,331.4,A,0.51,279,A,0,0,A,0.108,356,A,0,0,A,0.113,266,A,0.297,54.8,A,0,0,A,0.101,122.9,A,0,0,A,0.049,266,A,0.044,54.8,A,0,0,A,0.065,122.8,A,0,0,A,0.269,0.1,A,0.535,358.9,A,0.507,90.9,A,0.485,189,A,0.211,A,0,A,597.107,A,0,A,A,0,0,OK,0,A
394341,2023/11/23,00:20:38,15,175/70R13           ,884384,A,9.552,309.4,A,3.636,8.5,A,13.188,A,11.837,324.7,A,8.296,287.3,A,0.799,333.6,A,0.499,178.8,A,0,0,A,0.678,344.6,A,0,0,A,0.567,307.5,A,0.307,117,A,0,0,A,0.387,51.5,A,0,0,A,0.112,330,A,0.226,6.4,A,0,0,A,0.198,137.5,A,0,0,A,0.047,330,A,0.033,6.4,A,0,0,A,0.075,137.5,A,0,0,A,0.557,3.6,A,0.463,0.7,A,0.476,22.7,A,0.178,204.7,A,0.425,A,0,A,597.655,A,0,A,A,0,0,OK,0,A
394342,2023/11/23,00:21:06,15,175/70R13           ,175434,A,17.746,75.6,A,12.052,17.2,A,29.797,A,26.161,52.5,A,15.359,117.5,A,1.302,268.9,A,0.786,180.2,A,0,0,A,0.416,341.4,A,0,0,A,0.721,292.4,A,0.456,175,A,0,0,A,0.115,38.3,A,0,0,A,0.152,104.9,A,0.167,186.8,A,0,0,A,0.144,327.5,A,0,0,A,0.117,104.9,A,0.091,186.8,A,0,0,A,0.061,327.5,A,0,0,A,0.327,267.5,A,0.381,102.1,A,0.338,85.9,A,0.489,93.7,A,0.224,A,0,A,597.2,A,0,A,A,0,0,OK,0,A
394343,2023/11/23,00:21:34,15,175/70R13           ,884379,A,32.493,284,A,15.933,324.2,A,48.426,A,45.834,297,A,22.773,257.2,A,0.554,99.8,A,0.597,187.9,A,0,0,A,0.839,230.8,A,0,0,A,0.088,25.9,A,0.15,110.7,A,0,0,A,0.294,245.9,A,0,0,A,0.094,227.6,A,0.378,357.5,A,0,0,A,0.171,98.7,A,0,0,A,0.035,227.6,A,0.033,357.5,A,0,0,A,0.063,98.7,A,0,0,A,0.335,99.7,A,0.262,358.1,A,0.253,317.6,A,0.242,1.7,A,0.351,A,0,A,597.395,A,0,A,A,0,0,OK,0,A
394344,2023/11/23,00:22:01,15,175/70R13           ,175351,A,2.502,45.3,A,2.331,207.6,A,4.833,A,0.763,113.6,A,4.775,36.8,A,0.475,301.5,A,1.082,151.3,A,0,0,A,0.351,232.3,A,0,0,A,0.213,276.3,A,0.789,153.9,A,0,0,A,0.162,94.4,A,0,0,A,0.151,228.5,A,0.249,344.8,A,0,0,A,0.116,115.2,A,0,0,A,0.04,228.5,A,0.049,344.8,A,0,0,A,0.048,115.2,A,0,0,A,0.338,114.9,A,0.372,347.3,A,0.589,106.9,A,0.606,106.3,A,0.254,A,0,A,597.294,A,0,A,A,0,0,OK,0,A
394345,2023/11/23,00:22:30,15,175/70R13           ,175280,A,12.434,232.1,A,16.956,311.3,A,29.389,A,22.823,279,A,19.06,171.2,A,0.563,108.8,A,0.685,178.8,A,0,0,A,0.361,109.1,A,0,0,A,0.125,13.3,A,0.423,188.4,A,0,0,A,0.074,159.8,A,0,0,A,0.27,199.9,A,0.079,346.8,A,0,0,A,0.158,262.2,A,0,0,A,0.054,199.9,A,0.067,346.8,A,0,0,A,0.035,262.4,A,0,0,A,0.522,99.6,A,0.481,101.3,A,0.51,92.6,A,0.512,93.1,A,0.282,A,0,A,597.142,A,0,A,A,0,0,OK,0,A
394346,2023/11/23,00:23:00,15,175/70R13           ,175363,A,16.058,336.9,A,14.694,355.5,A,30.753,A,30.349,345.8,A,5.15,271.3,A,1.163,217.6,A,0.605,49,A,0,0,A,0.587,349.5,A,0,0,A,0.533,280.3,A,0.144,75.4,A,0,0,A,0.371,22.9,A,0,0,A,0.2,28.2,A,0.234,95,A,0,0,A,0.078,260.2,A,0,0,A,0.052,28.2,A,0.037,95,A,0,0,A,0.077,259,A,0,0,A,0.261,2.5,A,0.354,1.8,A,0.612,96.2,A,0.567,187.4,A,0.218,A,0,A,597.406,A,0,A,A,0,0,OK,0,A
394347,2023/11/23,00:23:29,15,175/70R13           ,175441,A,22.369,310.5,A,20.081,13.3,A,42.449,A,36.247,340,A,22.211,257,A,0.835,263.5,A,0.553,152.2,A,0,0,A,0.611,339.3,A,0,0,A,0.402,221.3,A,0.171,141.8,A,0,0,A,0.191,43.9,A,0,0,A,0.186,160.8,A,0.211,348.7,A,0,0,A,0.114,292.4,A,0,0,A,0.095,160.8,A,0.058,348.7,A,0,0,A,0.1,292.4,A,0,0,A,0.56,100.5,A,0.369,358,A,0.435,94.9,A,0.584,94,A,0.286,A,0,A,597.442,A,0,A,A,0,0,OK,0,A
394348,2023/11/23,00:24:36,15,175/70R13           ,175452,A,27.362,287.4,A,8.125,299.6,A,35.487,A,35.346,290.2,A,19.496,282.4,A,0.772,201.4,A,0.58,77.3,A,0,0,A,0.299,77.6,A,0,0,A,0.264,245.7,A,0.158,8.2,A,0,0,A,0.096,37.1,A,0,0,A,0.203,23,A,0.245,76.3,A,0,0,A,0.071,196.6,A,0,0,A,0.055,23,A,0.022,76.3,A,0,0,A,0.102,196.6,A,0,0,A,0.316,1.3,A,0.301,358.2,A,0.339,5.5,A,0.543,217.3,A,0.198,A,0,A,597.243,A,0,A,A,0,0,OK,0,A
394349,2023/11/23,00:25:03,15,175/70R13           ,175448,A,33.203,248.5,A,4.273,158,A,37.476,A,33.44,241.1,A,33.513,255.8,A,0.536,55.9,A,0.951,186.4,A,0,0,A,0.426,242.1,A,0,0,A,0.309,348.4,A,0.828,204.1,A,0,0,A,0.214,229.5,A,0,0,A,0.136,149.9,A,0.157,73.8,A,0,0,A,0.075,22.5,A,0,0,A,0.058,149.9,A,0.057,73.8,A,0,0,A,0.068,22.6,A,0,0,A,0.299,232.5,A,0.352,86.3,A,0.557,91.6,A,0.578,92.2,A,0.189,A,0,A,597.371,A,0,A,A,0,0,OK,0,A
394350,2023/11/23,00:25:32,15,175/70R13           ,175021,A,32.783,268.9,A,12.234,322.5,A,45.017,A,41.243,282.7,A,27.346,247.8,A,0.403,281.7,A,0.64,185.5,A,0,0,A,0.481,241.1,A,0,0,A,0.097,38,A,0.305,169.3,A,0,0,A,0.216,223.4,A,0,0,A,0.152,174.1,A,0.083,53.3,A,0,0,A,0.204,272.7,A,0,0,A,0.065,174.1,A,0.027,53.3,A,0,0,A,0.033,272.9,A,0,0,A,0.429,0.6,A,0.249,226.6,A,0.476,93.8,A,0.502,93.8,A,0.437,A,0,A,596.122,A,0,A,A,0,0,OK,0,A
394351,2023/11/23,00:26:01,15,175/70R13           ,174911,A,21.642,138.2,A,1.82,71.9,A,23.463,A,22.437,133.9,A,20.977,142.7,A,0.969,277.4,A,1.347,197.8,A,0,0,A,0.694,239.9,A,0,0,A,0.321,237.6,A,0.969,194.9,A,0,0,A,0.128,281.8,A,0,0,A,0.553,188.1,A,0.333,23.2,A,0,0,A,0.116,194,A,0,0,A,0.101,188.1,A,0.063,23.2,A,0,0,A,0.068,194.1,A,0,0,A,0.4,97,A,0.193,313.9,A,0.491,90.5,A,0.775,90.4,A,0.397,A,0,A,597.102,A,0,A,A,0,0,OK,0,A
394352,2023/11/23,00:26:30,15,175/70R13           ,175433,A,4.133,316.7,A,10.294,9.9,A,14.427,A,13.193,355.4,A,8.489,212.8,A,0.676,302.8,A,0.793,142.7,A,0,0,A,0.403,342.8,A,0,0,A,0.389,262.3,A,0.253,175.6,A,0,0,A,0.121,46.6,A,0,0,A,0.291,263.6,A,0.241,337.9,A,0,0,A,0.082,28.4,A,0,0,A,0.061,263.6,A,0.094,337.9,A,0,0,A,0.095,26.5,A,0,0,A,0.409,136.6,A,0.66,359.1,A,0.461,93.9,A,0.862,93.9,A,0.21,A,0,A,597.277,A,0,A,A,0,0,OK,0,A
394353,2023/11/23,00:27:23,15,175/70R13           ,884385,A,42.727,286.3,A,11.398,84.6,A,54.125,A,32.412,293.8,A,53.483,281.8,A,1.574,320.4,E,1.342,85,A,0,0,A,0.494,213.6,A,0,0,A,1.165,290.6,A,1.124,102.6,A,0,0,A,0.108,92.9,A,0,0,A,0.343,281.3,A,0.123,3,A,0,0,A,0.219,112.5,A,0,0,A,0.067,281.3,A,0.023,3,A,0,0,A,0.031,112.5,A,0,0,A,0.38,342.2,A,0.345,187.3,A,0.378,74.9,A,0.319,186.1,A,0.331,A,0,A,597.464,A,0,A,E,0,0,OK,0,A
394354,2023/11/23,00:27:49,15,175/70R13           ,175353,A,34.435,338.6,A,12.338,329,A,46.773,A,46.645,336.1,A,22.366,343.9,A,0.87,317.5,A,0.855,195.5,A,0,0,A,0.408,105.6,A,0,0,A,0.47,276.5,A,0.256,190,A,0,0,A,0.137,14,A,0,0,A,0.055,168,A,0.275,9.9,A,0,0,A,0.182,213.1,A,0,0,A,0.022,168,A,0.063,9.9,A,0,0,A,0.076,213.1,A,0,0,A,0.319,359.2,A,0.23,177.8,A,0.318,193.4,A,0.513,91.8,A,0.266,A,0,A,597.196,A,0,A,A,0,0,OK,0,A
394355,2023/11/23,00:28:16,15,175/70R13           ,174389,A,22.583,91.1,A,30.84,108.2,A,53.423,A,52.846,101,A,11.378,323.8,A,0.912,221.3,A,1.035,148.3,A,0,0,A,0.753,199,A,0,0,A,0.628,297.6,A,0.776,152.4,A,0,0,A,0.164,142.9,A,0,0,A,0.263,108.9,A,0.203,256.7,A,0,0,A,0.075,80.4,A,0,0,A,0.042,108.9,A,0.045,256.7,A,0,0,A,0.082,80.4,A,0,0,A,0.522,318.7,A,0.549,316.9,A,0.56,51.4,A,0.688,226.1,A,0.39,A,0,A,597.174,A,0,A,A,0,0,OK,0,A
394356,2023/11/23,00:28:46,15,175/70R13           ,174430,A,27.518,320.1,A,14.399,293.2,A,41.917,A,40.885,310.9,A,16.048,344,A,0.718,333.6,A,1.141,209.6,A,0,0,A,0.487,241.2,A,0,0,A,0.344,282.2,A,0.629,174.1,A,0,0,A,0.06,94.7,A,0,0,A,0.085,1.5,A,0.079,83.8,A,0,0,A,0.111,214.9,A,0,0,A,0.097,1.5,A,0.04,83.8,A,0,0,A,0.073,214.9,A,0,0,A,0.35,358.7,A,0.398,99.3,A,0.322,194.8,A,0.52,317.6,A,0.26,A,0,A,597.356,A,0,A,A,0,0,OK,0,A
394357,2023/11/23,00:29:14,15,175/70R13           ,174449,A,17.524,291.5,A,12.312,199.6,A,29.836,A,21.079,255.8,A,21.75,326,A,0.916,312,A,0.767,175.3,A,0,0,A,0.502,18.5,A,0,0,A,0.591,309,A,0.527,131.2,A,0,0,A,0.299,36.5,A,0,0,A,0.088,218.3,A,0.246,356.6,A,0,0,A,0.149,38.8,A,0,0,A,0.059,218.3,A,0.031,356.6,A,0,0,A,0.064,38.8,A,0,0,A,0.44,131,A,0.356,357.6,A,0.474,128.4,A,0.567,89.9,A,0.304,A,0,A,597.45,A,0,A,A,0,0,OK,0,A
394358,2023/11/23,00:29:45,15,175/70R13           ,174446,A,12.029,289.9,A,9.799,63.5,A,21.828,A,8.842,343.3,A,20.081,269.2,A,0.945,299.9,A,0.806,96.8,A,0,0,A,0.457,340.2,A,0,0,A,0.471,263.5,A,0.3,117.5,A,0,0,A,0.12,19,A,0,0,A,0.219,177.3,A,0.143,272.9,A,0,0,A,0.181,255.1,A,0,0,A,0.09,177.3,A,0.064,272.9,A,0,0,A,0.018,255.1,A,0,0,A,0.391,95.8,A,0.505,96.8,A,0.566,83.4,A,0.502,90.1,A,0.242,A,0,A,597.23,A,0,A,A,0,0,OK,0,A
394359,2023/11/23,00:30:13,15,175/70R13           ,173979,A,20.184,46.8,A,20.55,41.8,A,40.734,A,40.695,44.3,A,1.82,145.9,A,0.778,195.2,A,0.593,10.8,A,0,0,A,0.507,244.6,A,0,0,A,0.083,190.9,A,0.331,313.8,A,0,0,A,0.084,325.8,A,0,0,A,0.27,355.5,A,0.194,46.1,A,0,0,A,0.107,231.7,A,0,0,A,0.018,355.5,A,0.062,46.1,A,0,0,A,0.121,231.7,A,0,0,A,0.427,207,A,0.38,358,A,0.452,94.7,A,0.416,208.9,A,0.306,A,0,A,597.429,A,0,A,A,0,0,OK,0,A
394360,2023/11/23,00:30:42,15,175/70R13           ,174384,A,9.143,313.4,A,8.63,44.3,A,17.774,A,12.474,357.1,A,12.671,270.4,A,0.9,214.5,A,1.067,328.8,A,0,0,A,0.366,246.1,A,0,0,A,0.193,275,A,0.473,308.3,A,0,0,A,0.126,354.2,A,0,0,A,0.199,38.8,A,0.279,39.7,A,0,0,A,0.065,187.4,A,0,0,A,0.009,38.8,A,0.055,39.7,A,0,0,A,0.026,187.4,A,0,0,A,0.395,4,A,0.454,1.6,A,0.474,97.2,A,0.433,356.8,A,0.205,A,0,A,596.98,A,0,A,A,0,0,OK,0,A
394361,2023/11/23,00:31:11,15,175/70R13           ,174145,A,35.964,238.3,A,2.85,261.5,A,38.815,A,38.599,239.9,A,33.364,236.3,A,0.611,275.4,A,0.661,104.3,A,0,0,A,0.791,235.1,A,0,0,A,0.399,249,A,0.215,59.6,A,0,0,A,0.275,248.5,A,0,0,A,0.034,202.1,A,0.244,190.3,A,0,0,A,0.118,68.6,A,0,0,A,0.046,202.1,A,0.04,190.3,A,0,0,A,0.063,68.6,A,0,0,A,0.386,96.7,A,0.287,137.3,A,0.452,89.4,A,0.305,89.1,A,0.363,A,0,A,597.271,A,0,A,A,0,0,OK,0,A
394362,2023/11/23,00:31:40,15,175/70R13           ,174381,A,21.399,14.8,A,7.783,356.3,A,29.182,A,28.885,9.9,A,14.236,24.9,A,0.859,230.4,A,1.014,102.4,A,0,0,A,0.49,241.3,A,0,0,A,0.46,222.1,A,0.37,61.8,A,0,0,A,0.18,73.4,A,0,0,A,0.338,167.9,A,0.235,311.8,A,0,0,A,0.027,109.8,A,0,0,A,0.122,167.9,A,0.094,311.8,A,0,0,A,0.064,106.8,A,0,0,A,0.371,101.1,A,0.381,102.1,A,0.406,94.3,A,0.51,94.5,A,0.286,A,0,A,597.244,A,0,A,A,0,0,OK,0,A
394363,2023/11/23,00:32:09,15,175/70R13           ,174313,A,24.717,38,A,23.207,17.1,A,47.923,A,47.129,27.9,A,8.818,107.9,A,1.027,227.8,A,0.729,28,A,0,0,A,0.853,113.6,A,0,0,A,0.442,267.4,A,0.191,65.8,A,0,0,A,0.437,66.8,A,0,0,A,0.318,340.4,A,0.221,18,A,0,0,A,0.337,257.5,A,0,0,A,0.042,340.4,A,0.055,18,A,0,0,A,0.161,257.5,A,0,0,A,0.375,359.7,A,0.578,358.9,A,0.272,270,A,0.595,160.5,A,0.542,A,0,A,597.705,A,0,A,A,0,0,OK,0,A
394364,2023/11/23,00:32:37,15,175/70R13           ,174150,A,9.229,315,A,9.319,71.3,A,18.548,A,9.78,13.6,A,15.761,283,A,0.657,324.1,A,0.498,157.2,A,0,0,A,0.453,91.2,A,0,0,A,0.296,337.1,A,0.146,129.6,A,0,0,A,0.183,67.6,A,0,0,A,0.138,232.5,A,0.125,274.4,A,0,0,A,0.069,213.8,A,0,0,A,0.034,232.5,A,0.083,274.4,A,0,0,A,0.044,213.8,A,0,0,A,0.357,0.1,A,0.397,357,A,0.355,92.9,A,0.482,92.6,A,0.209,A,0,A,596.934,A,0,A,A,0,0,OK,0,A
394365,2023/11/23,00:33:06,15,175/70R13           ,174450,A,24.468,24.5,A,25.029,5,A,49.497,A,48.782,14.6,A,8.4,108.5,A,0.668,208.2,A,0.518,165.4,A,0,0,A,0.342,102.3,A,0,0,A,0.285,217.4,A,0.116,152,A,0,0,A,0.054,134.8,A,0,0,A,0.152,322.1,A,0.14,4.8,A,0,0,A,0.085,199.7,A,0,0,A,0.064,322.1,A,0.037,4.8,A,0,0,A,0.023,199.8,A,0,0,A,0.404,359.2,A,0.533,357.3,A,0.354,92.5,A,0.57,287.1,A,0.209,A,0,A,597.19,A,0,A,A,0,0,OK,0,A
394366,2023/11/23,00:33:34,15,175/70R13           ,174451,A,18.981,304.7,A,5.943,74.5,A,24.924,A,15.849,321.5,A,23.238,293.4,A,0.724,303.9,A,0.498,349.3,A,0,0,A,0.514,111.4,A,0,0,A,0.182,303.7,A,0.019,148.1,A,0,0,A,0.13,39.7,A,0,0,A,0.091,354.6,A,0.213,300.1,A,0,0,A,0.135,221.6,A,0,0,A,0.043,354.6,A,0.052,300.1,A,0,0,A,0.069,221.6,A,0,0,A,0.458,161.8,A,0.299,356.7,A,0.406,91,A,0.435,164.5,A,0.275,A,0,A,597.356,A,0,A,A,0,0,OK,0,A
394367,2023/11/23,00:34:02,15,175/70R13           ,174447,A,33.417,324.1,A,8.263,303.3,A,41.68,A,41.246,320,A,25.86,330.6,A,0.679,353.6,A,0.879,191.3,A,0,0,A,0.574,88,A,0,0,A,0.247,10.6,A,0.399,164,A,0,0,A,0.198,76.2,A,0,0,A,0.178,319.3,A,0.374,305.9,A,0,0,A,0.152,244.4,A,0,0,A,0.016,319.3,A,0.068,305.9,A,0,0,A,0.033,245.3,A,0,0,A,0.293,353,A,0.618,351.1,A,0.268,357.6,A,0.501,358,A,0.31,A,0,A,597.312,A,0,A,A,0,0,OK,0,A
394368,2023/11/23,00:34:33,15,175/70R13           ,174413,A,11.603,81.5,A,2.714,43.6,A,14.317,A,13.845,74.5,A,9.607,91.4,A,1,103.7,A,0.687,220.9,A,0,0,A,0.561,239.9,A,0,0,A,0.408,180.3,A,0.513,245.9,A,0,0,A,0.224,228.4,A,0,0,A,0.34,176,A,0.062,326.2,A,0,0,A,0.158,209.3,A,0,0,A,0.143,176,A,0.069,326.2,A,0,0,A,0.047,209.3,A,0,0,A,0.231,356.9,A,0.837,354,A,0.387,87.1,A,0.83,340.8,A,0.286,A,0,A,597.045,A,0,A,A,0,0,OK,0,A
394369,2023/11/23,00:35:05,15,175/70R13           ,174388,A,18.715,60.8,A,2.245,155,A,20.959,A,18.683,67.7,A,19.013,54,A,0.683,224.9,A,1.019,194.6,A,0,0,A,0.563,319.7,A,0,0,A,0.412,274.2,A,0.41,214.6,A,0,0,A,0.176,342.8,A,0,0,A,0.124,72.9,A,0.349,304.6,A,0,0,A,0.088,242.1,A,0,0,A,0.041,72.9,A,0.005,304.6,A,0,0,A,0.076,240.6,A,0,0,A,0.587,330.6,A,0.408,330,A,0.428,9.3,A,0.602,1.1,A,0.34,A,0,A,597.31,A,0,A,A,0,0,OK,0,A
394370,2023/11/23,00:35:33,15,175/70R13           ,174144,A,26.358,313.9,A,3.502,352.5,A,29.86,A,29.178,318.2,A,23.721,308.7,A,1.13,230,A,0.559,146.7,A,0,0,A,0.479,77.5,A,0,0,A,0.672,268.8,A,0.129,79.5,A,0,0,A,0.2,40.3,A,0,0,A,0.123,82.5,A,0.265,342.1,A,0,0,A,0.179,123.8,A,0,0,A,0.011,82.5,A,0.044,342.1,A,0,0,A,0.032,124,A,0,0,A,0.461,358.6,A,0.484,357.3,A,0.402,170.9,A,0.307,91.2,A,0.382,A,0,A,597.541,A,0,A,A,0,0,OK,0,A
394371,2023/11/23,00:36:01,15,175/70R13           ,173730,A,5.741,325.7,A,25.763,259,A,31.504,A,28.529,269.7,A,24.073,66.4,A,0.938,303.1,A,0.859,283.6,A,0,0,A,0.616,243.4,A,0,0,A,0.277,237.9,A,0.472,257.5,A,0,0,A,0.137,202.7,A,0,0,A,0.377,220.8,A,0.199,296.3,A,0,0,A,0.029,236.3,A,0,0,A,0.072,220.8,A,0.07,296.3,A,0,0,A,0.068,237.9,A,0,0,A,0.333,303.2,A,0.28,89.5,A,0.346,219.6,A,0.506,96,A,0.322,A,0,A,597.348,A,0,A,A,0,0,OK,0,A
394372,2023/11/23,00:36:52,15,175/70R13           ,884385,A,44.541,309.5,A,12.036,116.6,A,56.577,A,32.92,314.2,A,56.336,306.8,A,1.612,341.4,E,1.367,106.5,A,0,0,A,0.635,236.6,A,0,0,A,1.241,312.5,A,1.168,126.7,A,0,0,A,0.13,121.1,A,0,0,A,0.334,327.6,A,0.12,31.2,A,0,0,A,0.254,157,A,0,0,A,0.045,327.6,A,0.02,31.2,A,0,0,A,0.05,157,A,0,0,A,0.47,3.1,A,0.322,1.3,A,0.371,127.7,A,0.294,354,A,0.435,A,0,A,597.473,A,0,A,E,0,0,OK,0,A
394373,2023/11/23,00:37:18,15,175/70R13           ,174318,A,28.222,31.9,A,15.077,336.5,A,43.299,A,38.822,13.3,A,23.248,64.2,A,0.588,232.1,A,1.181,211.4,A,0,0,A,0.764,108.7,A,0,0,A,0.214,254.8,A,0.72,145.8,A,0,0,A,0.538,133.3,A,0,0,A,0.258,143.8,A,0.466,18.9,A,0,0,A,0.174,239.9,A,0,0,A,0.081,143.8,A,0.015,18.9,A,0,0,A,0.108,239.9,A,0,0,A,0.474,265.1,A,0.525,359.5,A,0.278,93.1,A,0.455,3.5,A,0.397,A,0,A,597.653,A,0,A,A,0,0,OK,0,A
394374,2023/11/23,00:37:46,15,175/70R13           ,174316,A,44.499,79.4,A,12.85,284.3,A,57.349,A,33.286,70,A,56.415,84.9,A,0.596,310.6,A,1.025,221.4,A,0,0,A,0.789,236.7,A,0,0,A,0.188,353.8,A,0.444,290.4,A,0,0,A,0.277,21.2,A,0,0,A,0.142,222.6,A,0.451,34.4,A,0,0,A,0.268,131.9,A,0,0,A,0.077,222.6,A,0.069,34.4,A,0,0,A,0.108,131.9,A,0,0,A,0.49,1.8,A,0.745,352.4,A,0.589,357.1,A,0.59,358.1,A,0.562,A,0,A,597.799,A,0,A,A,0,0,OK,0,A
394375,2023/11/23,00:38:16,15,175/70R13           ,174167,A,29.991,290.1,A,10.272,282.9,A,40.264,A,40.203,288.3,A,19.843,293.8,A,0.824,312.5,A,0.597,49.9,A,0,0,A,0.401,240.9,A,0,0,A,0.309,274.3,A,0.141,75.3,A,0,0,A,0.147,214.2,A,0,0,A,0.19,9.4,A,0.319,75,A,0,0,A,0.051,125.8,A,0,0,A,0.027,9.4,A,0.078,75,A,0,0,A,0.03,119.4,A,0,0,A,0.351,3.1,A,0.307,0.5,A,0.412,96.1,A,0.177,323.3,A,0.228,A,0,A,597.421,A,0,A,A,0,0,OK,0,A
394376,2023/11/23,00:38:45,15,175/70R13           ,174355,A,30.317,348.3,A,10.86,358.6,A,41.177,A,41.048,351,A,19.727,342.7,A,0.671,300.5,A,0.755,185.9,A,0,0,A,0.335,98.5,A,0,0,A,0.215,308.6,A,0.206,269.2,A,0,0,A,0.148,55.2,A,0,0,A,0.317,226.8,A,0.257,324.1,A,0,0,A,0.04,169.9,A,0,0,A,0.047,226.8,A,0.059,324.1,A,0,0,A,0.027,172.9,A,0,0,A,0.381,359.5,A,0.496,356.7,A,0.554,92.4,A,0.453,147,A,0.186,A,0,A,597.253,A,0,A,A,0,0,OK,0,A
394377,2023/11/23,00:39:16,15,175/70R13           ,174391,A,26.637,356.6,A,12.574,95.5,A,39.211,A,27.653,23.3,A,31.155,333.1,A,1.062,279,A,0.661,181.5,A,0,0,A,0.554,82.9,A,0,0,A,0.73,289,A,0.27,196.2,A,0,0,A,0.344,61.6,A,0,0,A,0.366,141.5,A,0.214,1.1,A,0,0,A,0.105,190.5,A,0,0,A,0.065,141.5,A,0.012,1.1,A,0,0,A,0.04,190.5,A,0,0,A,0.366,58.2,A,0.427,97,A,0.459,92.3,A,0.65,92.5,A,0.238,A,0,A,597.338,A,0,A,A,0,0,OK,0,A
